pActivity,activity,selectivity,labels,MaxAbsEStateIndex,MinEStateIndex,SPS,MolWt,BCUT2D_MWHI,BertzCT,HallKierAlpha,Ipc,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA7,SlogP_VSA8,TPSA,EState_VSA1,EState_VSA10,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState7,VSA_EState8,VSA_EState9,NHOHCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHeteroatoms,NumRotatableBonds,NumSaturatedHeterocycles,RingCount,MolLogP
8.193820026016112,active,S2R selective,1,13.104682207245038,-0.17625396300495533,27.692307692307693,367.8760000000001,35.495691656939265,873.9659154517518,-2.099999999999999,927595.7065912373,5.106527394840706,5.749511833283905,5.783244946364939,0.0,0.0,0.0,9.694446914922299,0.0,0.0,0.0,35.866408164078955,67.90246299851609,28.473390765281344,0.0,9.901064578912528,23.460204943431336,0.0,4.899909730850478,0.0,30.71929616732277,13.592428388589765,70.25357737489747,5.749511833283905,0.0,0.0,5.749511833283905,11.600939890232516,35.42395128979385,10.209527653468601,0.0,30.38936785217202,5.022633313741326,6.076020106833881,40.54,0.0,9.901064578912528,22.989588078193584,11.443454936667337,36.086407165227854,0.0,6.06636706846161,48.54058958606515,11.947581713527669,11.600939890232516,0.0,15.382319976344448,10.601463417026604,2.7833501707360835,0.46610942866749583,4.346513410375544,0.9360721109431426,2.088644547325103,1.0,1.0,1.0,2.0,2.0,0.0,2.0,4.0,2.0,1.0,4.0,4.434000000000004
7.649751981665837,active,S2R selective,1,13.115750188964476,-0.18187210429439316,27.692307692307693,367.8760000000001,35.49569166166909,891.2159154517519,-2.099999999999999,905521.7871389043,5.106527394840706,5.749511833283905,5.783244946364939,0.0,0.0,0.0,9.694446914922299,0.0,0.0,0.0,35.866408164078955,67.90246299851609,28.473390765281344,0.0,9.901064578912528,23.460204943431336,0.0,4.899909730850478,0.0,30.71929616732277,13.592428388589765,70.25357737489747,5.749511833283905,0.0,0.0,5.749511833283905,11.600939890232516,35.42395128979385,10.209527653468601,0.0,30.38936785217202,5.022633313741326,6.076020106833881,40.54,0.0,9.901064578912528,22.989588078193584,11.443454936667337,36.086407165227854,0.0,6.06636706846161,48.54058958606515,11.947581713527669,11.600939890232516,0.0,15.38805933484505,10.583815302823778,2.721534662733406,0.4548026557577425,4.310524586377761,0.9310403894067915,2.0847856652949246,1.0,1.0,1.0,2.0,2.0,0.0,2.0,4.0,2.0,1.0,4.0,4.434000000000005
5.180456064458132,active,S2R selective,1,8.966462506298816,0.3316737528344673,9.909090909090908,151.20899999999997,16.25463403928659,205.30764733554943,-1.02,358.71869776560686,10.423315998847038,5.749511833283905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.13273413692322,37.709435640135986,0.0,0.0,5.106527394840706,0.0,0.0,5.316788604006331,0.0,6.4208216229260096,13.592428388589765,29.828919765543436,5.749511833283905,5.316788604006331,0.0,5.749511833283905,0.0,18.69895578343047,6.4208216229260096,0.0,5.563451491696996,0.0,0.0,32.26,0.0,0.0,0.0,5.749511833283905,12.965578028838586,5.563451491696996,12.13273413692322,19.18040611960041,5.316788604006331,5.106527394840706,0.0,0.0,12.034754031242127,1.2473611111111111,0.3316737528344673,1.0106944444444443,0.9769595616024187,1.9309645061728395,2.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,1.0,1.1541
6.062131203436141,active,S2R selective,1,12.339459400158493,-0.3582165697629218,13.533333333333333,525.3430000000004,126.91270447459989,950.4793451379453,-2.4,4868261.564124627,15.160178952647085,0.0,11.49902366656781,0.0,11.594566004035068,0.0,19.80876518368787,0.0,0.0,0.0,6.06636706846161,71.65772902207587,31.767003354660947,21.166742352857597,19.561238581530247,34.18543663110312,0.0,10.216698334856808,0.0,25.807221274690605,26.74406675901526,60.70669035723,11.49902366656781,10.05365155780638,5.687386274683562,11.49902366656781,22.590870627068057,47.58099466287562,12.965578028838586,13.684500539830967,34.32653490501483,0.0,0.0,104.94,0.0,20.015382847678097,27.83084037783364,18.839024645109056,41.48561144336557,12.673249032974528,24.26546827384644,28.657237695529666,10.216698334856808,4.736862953800049,5.8757735604138315,25.24033970073063,24.01849641572144,2.5268971661140993,-0.18217466322111608,2.5801698117125245,2.996288901019656,1.4544571969757802,2.0,0.0,1.0,1.0,2.0,0.0,2.0,9.0,8.0,0.0,3.0,3.4819000000000027
6.443697499232712,active,S2R selective,1,12.813284864990553,-0.06799689783320773,13.9,412.53000000000026,16.47406630335585,910.0740960946412,-2.5699999999999994,5186387.136908078,19.84982747433194,0.0,11.49902366656781,0.0,5.907179729351506,0.0,9.694446914922299,0.0,0.0,0.0,18.19910120538483,61.57857332570909,37.78431794449526,13.716679505790452,19.74445492755328,5.907179729351506,0.0,9.799819461700956,0.0,45.317555709441756,27.30910789438022,58.65200837755764,11.49902366656781,4.736862953800049,0.0,11.49902366656781,0.0,58.768087127497424,19.51033443475116,0.0,47.31663917316706,0.0,0.0,73.24000000000001,0.0,9.901064578912528,23.802498779531675,12.29426823919648,42.621510532768156,5.563451491696996,25.12374632326681,24.26546827384644,24.813751198693335,9.843390348640755,5.219881954056191,16.799154329393673,18.953101756372163,4.061860264705233,0.601524745612759,1.7957576844251624,6.291918254483017,3.2793867075323573,2.0,0.0,1.0,1.0,2.0,0.0,2.0,6.0,8.0,0.0,3.0,3.192100000000002
8.585026652029182,active,S2R selective,1,13.161757087212775,-0.028270817586294017,16.93548387096774,423.5570000000003,16.47404862136039,951.0235573856363,-2.5699999999999994,13329894.315216733,20.06008868349756,0.0,11.49902366656781,0.0,5.907179729351506,0.0,9.694446914922299,0.0,0.0,0.0,18.19910120538483,61.57857332570909,50.37091517955579,7.109797541277533,14.637927532712576,5.907179729351506,0.0,15.116608065707286,0.0,45.317555709441756,33.288823164927834,58.65200837755764,11.49902366656781,10.05365155780638,0.0,11.49902366656781,0.0,59.641275003204335,19.51033443475116,0.0,47.31663917316706,0.0,0.0,65.04,0.0,9.901064578912528,17.195616815018756,5.749511833283905,63.23708466472145,11.126902983393991,13.176164609739143,29.16537800469692,30.130539802699666,4.736862953800049,5.2449937383532435,17.60815856534731,13.14730826118511,4.430760882316307,0.8438250795571522,1.8601616993216017,9.47948938165985,1.5729226540576933,2.0,0.0,2.0,2.0,2.0,0.0,2.0,6.0,6.0,1.0,4.0,3.173200000000002
5.853871964321762,active,S2R selective,1,13.133979309434999,-0.038270817586294026,16.93548387096774,424.54100000000034,16.479387747349787,950.5333323899632,-2.5699999999999994,13329894.315216733,19.480163033291284,0.0,11.49902366656781,0.0,5.907179729351506,0.0,9.694446914922299,0.0,0.0,0.0,18.19910120538483,61.57857332570909,37.28140236773064,20.32356147030337,19.374790486512623,5.907179729351506,0.0,9.799819461700956,0.0,45.317555709441756,33.41307428212852,58.65200837755764,11.49902366656781,4.736862953800049,0.0,11.49902366656781,0.0,59.76552612040502,24.24719738855121,0.0,47.31663917316706,0.0,0.0,62.24000000000001,0.0,9.901064578912528,17.195616815018756,32.052788574134894,37.05805904107116,11.126902983393991,13.176164609739143,29.16537800469692,24.813751198693335,9.473725907600098,10.641789426270028,17.50553510855719,9.829633135385262,4.351032781509909,0.795474385112708,1.84495279206724,8.712767554805447,1.5694624464452365,1.0,0.0,2.0,2.0,2.0,0.0,2.0,6.0,6.0,1.0,4.0,3.600200000000003
6.337242168318426,active,S2R selective,1,12.445229309434998,-0.1326440740573478,13.931034482758621,398.5030000000002,16.47406213942279,879.1767106163854,-2.5699999999999994,3482692.574040144,20.26670634748779,0.0,11.49902366656781,0.0,5.907179729351506,0.0,9.694446914922299,0.0,0.0,0.0,18.19910120538483,61.57857332570909,30.736645961818066,13.716679505790452,19.74445492755328,5.907179729351506,0.0,10.216698334856808,0.0,45.317555709441756,20.26143591170303,58.65200837755764,11.49902366656781,10.05365155780638,0.0,11.49902366656781,0.0,46.82050541396976,19.51033443475116,0.0,47.31663917316706,0.0,0.0,82.03,0.0,9.901064578912528,30.34725518544425,11.3129633249809,37.05805904107116,5.563451491696996,13.176164609739143,24.26546827384644,30.130539802699666,9.843390348640755,5.209270312950045,14.846155865242507,21.495702840199105,3.997750124379589,0.5108040474057969,1.7929451844251627,6.17274733611567,1.5540855597837093,3.0,0.0,1.0,1.0,2.0,0.0,2.0,6.0,8.0,0.0,3.0,2.849900000000001
7.657577319177793,active,S2R selective,1,8.962578192923708,-0.018782141778671324,13.8,415.5300000000002,16.520649136512198,831.9150597284885,-2.44,5898309.375609016,24.0539792100409,6.606881964512918,22.99804733313562,0.0,0.0,0.0,4.899909730850478,0.0,0.0,0.0,6.06636706846161,67.6449403941707,18.628438064208495,27.93627458834552,24.0539792100409,0.0,0.0,4.899909730850478,0.0,45.317555709441756,34.543156552858434,47.02218981739904,22.99804733313562,18.947451815200196,0.0,22.99804733313562,0.0,50.08851893093296,19.51033443475116,0.0,36.958650497398246,0.0,0.0,60.39,0.0,0.0,18.75268918140918,11.49902366656781,37.43017972424498,16.690354475090988,21.3293926238326,12.13273413692322,36.94648533561656,24.0539792100409,21.917037850606597,2.506455785826727,8.962578192923708,3.829240597757048,2.927765563644442,1.942841238347191,6.634323922041764,4.989543152726474,1.0,0.0,1.0,1.0,2.0,0.0,2.0,6.0,10.0,0.0,3.0,3.810500000000003
8.060480747381382,active,S2R selective,1,12.988896159535155,-0.005819780301201449,17.242424242424242,513.4320000000002,79.91873132983295,1166.5534318349235,-2.51,50379876.41422349,18.790786575503923,5.583020141642242,17.25927108544225,0.0,5.907179729351506,0.0,9.694446914922299,0.0,0.0,0.0,15.929943897949348,72.70547630910308,42.58272575986008,14.219595082555067,18.685414028725265,32.806367983407895,0.0,9.799819461700956,5.917906046161393,25.807221274690605,40.398620706205364,57.75807232887051,11.49902366656781,9.473725907600098,0.0,11.49902366656781,15.929943897949348,56.10561989725782,12.965578028838586,5.917906046161393,34.52333083219227,0.0,10.969244356107037,55.150000000000006,0.0,4.794537184071822,5.907179729351506,11.678153465035836,78.92723443684818,11.126902983393991,14.219595082555067,29.165378004696915,32.96258776572305,13.890876844653445,17.74261775950692,17.46053323479758,0.9465195885742111,3.417854229995533,2.6216133844167038,3.0642861204187724,4.60456863224481,3.368991615189922,0.0,0.0,2.0,2.0,2.0,1.0,3.0,7.0,5.0,1.0,5.0,5.1230000000000055
9.05551732784983,active,S2R selective,1,12.351135201785127,-0.1386584970525162,13.666666666666666,562.4479999999999,126.91270450008618,1111.1101066016442,-2.26,39120769.8824401,19.207665448659775,5.583020141642242,17.25927108544225,0.0,5.907179729351506,0.0,9.694446914922299,0.0,0.0,0.0,12.841643245852019,95.92319729592234,28.590675703267916,14.219595082555067,18.685414028725265,39.4672947125266,0.0,10.216698334856808,0.0,38.64886452054263,33.85386430029279,56.855535084103494,11.49902366656781,14.790514511606428,0.0,11.49902366656781,22.590870627068057,44.66095376049477,12.965578028838586,3.5701822710653963,47.36497407804429,0.0,10.969244356107037,63.940000000000005,0.0,4.794537184071822,5.907179729351506,12.305003824787018,71.35600600318202,17.547724606320003,14.219595082555067,24.26546827384644,44.94030309884809,13.890876844653445,17.678002546332426,14.863809676840429,3.9417993521379784,3.443726268671334,1.8576987314629603,5.451806776408655,3.806992923706089,3.3697507777257636,1.0,0.0,1.0,1.0,2.0,1.0,3.0,7.0,10.0,0.0,4.0,5.403100000000005
8.619788758288394,active,S2R selective,1,13.391698004076272,-0.49914910450216055,15.774193548387096,426.48800000000017,19.142148227749274,1007.3140841738069,-2.9299999999999997,12614693.643504431,9.473725907600098,5.817220841045895,11.49902366656781,0.0,11.814359458703011,0.0,19.388893829844598,4.39041504767482,0.0,0.0,6.4208216229260096,67.26595960039265,19.634269217737724,25.346498065949056,23.45321532341856,11.814359458703011,0.0,9.799819461700956,0.0,32.22804289761662,33.85386430029279,58.40286215014193,11.49902366656781,9.473725907600098,4.39041504767482,11.49902366656781,0.0,55.46804322069675,12.965578028838586,5.817220841045895,51.10534520370965,0.0,0.0,59.080000000000005,11.7244005703974,13.979489415818463,11.470631221048501,12.10820789760957,62.88294644447119,28.15954685116769,14.219595082555067,0.0,17.0326438677737,9.473725907600098,24.209868075418463,28.44870872928409,0.0,3.0348140725898745,0.30922794229217776,3.613258199917582,3.195454745726384,3.3009218154307636,0.0,0.0,2.0,2.0,2.0,0.0,2.0,7.0,8.0,0.0,4.0,3.667500000000003
8.096910013008056,active,S2R selective,1,13.395117505039043,-0.503351679377414,15.9,412.4610000000001,19.142147957294075,991.4086639618246,-2.9299999999999997,7739734.894323239,9.473725907600098,5.817220841045895,11.49902366656781,0.0,11.814359458703011,0.0,19.388893829844598,4.39041504767482,0.0,0.0,0.0,67.26595960039265,19.634269217737724,25.346498065949056,23.45321532341856,11.814359458703011,0.0,9.799819461700956,0.0,25.807221274690605,33.85386430029279,58.40286215014193,11.49902366656781,9.473725907600098,4.39041504767482,11.49902366656781,0.0,55.46804322069675,12.965578028838586,5.817220841045895,44.68452358078365,0.0,0.0,59.080000000000005,11.7244005703974,13.979489415818463,11.470631221048501,18.52902952053558,50.04130319861916,28.15954685116769,14.219595082555067,6.06636706846161,10.966276799312087,9.473725907600098,24.19141607112711,28.421565422102976,0.0,2.971164232237293,0.25689884248741457,2.521119831697483,3.0195975889590607,3.280444638942939,0.0,0.0,2.0,2.0,2.0,0.0,2.0,7.0,7.0,0.0,4.0,3.277400000000002
5.99012436628784,active,S2R selective,1,11.75447592616403,-0.18824797380082336,13.923076923076923,359.43000000000006,16.507839363324816,732.6778377251624,-2.6100000000000008,1254528.5632227282,14.790514511606428,0.0,17.19295166141627,0.0,5.907179729351506,0.0,14.793128723223337,0.0,0.0,5.098681808301038,5.213385095654868,49.06685839500783,19.634269217737724,20.416438654168143,14.268263091671919,5.907179729351506,0.0,25.62744704711375,0.0,25.807221274690605,33.85386430029279,35.150408686778746,11.49902366656781,14.790514511606428,0.0,11.49902366656781,0.0,60.07170247275172,12.965578028838586,0.0,34.457011408166295,0.0,0.0,92.37,0.0,4.794537184071822,5.907179729351506,12.238684400761036,50.39575775308356,17.32374655500707,14.219595082555067,0.0,37.76018118403697,9.473725907600098,10.79177280655987,14.192672575194013,12.611449315470123,2.9527993429206805,1.386957757588794,4.461270555567127,3.600719665735899,3.332314931988755,2.0,0.0,1.0,1.0,1.0,1.0,2.0,8.0,8.0,0.0,3.0,1.3901999999999997
7.684029654543083,active,S2R selective,1,13.078862162956469,-0.18183745897761083,13.1,545.644,16.508132338433704,1479.0457795711861,-4.380000000000001,1657151203.3698456,24.094477113197833,11.443439828132366,11.49902366656781,0.0,5.907179729351506,0.0,9.694446914922299,9.665781456092393,0.0,5.098681808301038,5.213385095654868,67.26595960039265,26.681941200414915,56.995165603052314,19.005126045471968,5.907179729351506,0.0,34.761646342696466,7.04767198267719,25.807221274690605,40.96366184157032,65.74319703538973,34.323777764232204,19.527377465406477,0.0,17.248535499851716,0.0,76.31569930961196,20.013250011515773,0.0,34.32653490501483,0.0,17.075242264380485,108.56000000000002,0.0,4.794537184071822,5.907179729351506,29.239034000425498,56.08968574793202,11.126902983393991,50.668093342278624,23.87798227054323,37.64547789668315,14.210588861400147,19.896257043142,19.65820314762539,11.53654797091351,5.3109791516109635,1.8723809841115029,8.101932874655255,3.433974178594669,6.794459768001324,1.0,0.0,1.0,1.0,2.0,2.0,4.0,11.0,11.0,0.0,5.0,3.2619000000000016
7.245651664288981,active,S2R selective,1,12.997861924885525,-0.16178473264016202,13.31578947368421,522.6500000000002,16.508125760966582,1242.0769509843576,-3.6300000000000003,386668287.63061434,24.427287196256955,5.749511833283905,11.49902366656781,0.0,5.907179729351506,0.0,9.694446914922299,4.681802935145185,0.0,5.098681808301038,5.213385095654868,81.36130356574704,26.1790256236503,44.4710019566747,19.005126045471968,5.907179729351506,0.0,30.110477904808377,0.0,32.351977680603184,55.059005806924695,58.91296138386057,22.935921774535277,19.527377465406477,0.0,17.248535499851716,0.0,85.75987483707826,19.510334434751158,0.0,40.02046289986329,0.0,5.687386274683562,93.98000000000002,0.0,4.794537184071822,5.907179729351506,24.40247613680605,61.777072022615585,11.126902983393991,38.14392969590101,31.258464336279545,32.661499375735936,14.210588861400147,18.033941756095324,17.475287648359696,11.464173000672378,4.699249998462318,1.9215759798913543,4.7437759688275225,4.167013372572274,8.870433240627841,1.0,0.0,1.0,1.0,2.0,1.0,3.0,10.0,12.0,0.0,4.0,2.923000000000001
7.026872146400302,active,S2R selective,1,13.108370711733597,-0.6378151908240897,13.25,554.6670000000001,19.141276239064382,1281.4052937879524,-3.7,1011692555.3391558,24.427287196256955,19.030984770071733,11.49902366656781,0.0,5.907179729351506,0.0,9.694446914922299,9.072217982820003,0.0,5.098681808301038,5.213385095654868,81.36130356574704,26.1790256236503,37.36120441539716,23.39554109314679,5.907179729351506,0.0,30.110477904808377,0.0,32.351977680603184,61.23068120243499,58.91296138386057,22.935921774535277,19.527377465406477,4.39041504767482,17.248535499851716,0.0,91.93155023258856,19.510334434751158,0.0,40.02046289986329,0.0,5.687386274683562,93.98000000000002,6.674590972274908,9.184952231746642,12.514061693864424,30.089862411489612,56.08968574793202,11.126902983393991,37.10049922308508,25.192097267817935,32.661499375735936,14.210588861400147,30.824298071844265,17.529999425302364,11.368714096801678,4.389283513364662,1.5935339145721257,4.567097330568173,3.2019893186460786,7.228322298304059,1.0,0.0,1.0,1.0,2.0,1.0,3.0,11.0,14.0,0.0,4.0,3.2627000000000015
7.180456064458132,active,S2R selective,1,13.053175764791181,-0.5156342756522898,13.047619047619047,585.6770000000001,19.1412772902752,1303.1890675481066,-3.74,3260416763.510379,29.001103373006575,18.118030800407272,11.49902366656781,0.0,5.907179729351506,0.0,9.694446914922299,9.072217982820003,0.0,5.098681808301038,5.213385095654868,67.26595960039265,19.634269217737724,65.2046018198779,32.86926700074689,5.907179729351506,0.0,25.2105681739579,0.0,32.41410323920353,67.45889870738398,58.91296138386057,22.935921774535277,19.527377465406477,4.39041504767482,17.248535499851716,0.0,93.25985800668705,29.046185900951603,0.0,40.02046289986329,0.0,5.687386274683562,109.20000000000002,6.674590972274908,9.184952231746642,19.120943658377342,42.452797929451336,50.39575775308356,18.236700524671527,37.23097572623655,6.06636706846161,32.661499375735936,23.684314769000245,40.5218630698722,15.484244987176776,11.289038059644815,4.291405501425517,1.7970690963945712,4.5248548628833,3.8049493976492466,4.856411262727668,1.0,0.0,1.0,1.0,2.0,1.0,3.0,12.0,17.0,0.0,4.0,3.3641000000000023
7.987162775294828,active,S2R selective,1,12.659572298046115,-0.17185908491193458,13.28125,507.42500000000024,79.91873131467253,950.4721931307357,-2.45,14148281.866232526,24.264240419206526,0.0,22.99804733313562,0.0,5.907179729351506,0.0,9.694446914922299,0.0,0.0,0.0,15.929943897949348,61.199592531931046,24.10698873357014,34.00264165680713,23.741988999272017,21.837123627300855,0.0,10.216698334856808,0.0,25.807221274690605,48.07345938284785,45.428542264769845,22.99804733313562,24.264240419206526,0.0,22.99804733313562,15.929943897949348,58.88054884304983,12.965578028838586,0.0,34.32653490501483,0.0,0.0,69.26,0.0,4.794537184071822,5.907179729351506,23.60723156417738,54.86847726891598,18.236700524671527,33.46212676075582,0.0,38.27937636972938,18.947451815200196,22.31895061262547,15.102301477770244,2.989050908852323,3.067776160535485,2.3461532367355016,2.8960946958170393,3.5048706999806245,6.419463560870138,1.0,0.0,1.0,1.0,2.0,0.0,2.0,8.0,10.0,0.0,3.0,4.051800000000003
6.413412695328245,active,S2R selective,1,12.770081084894187,-0.651212838002071,13.205882352941176,539.4420000000001,79.91873134775734,988.2637426501971,-2.52,37306073.81184181,24.264240419206526,13.281472936787825,22.99804733313562,0.0,5.907179729351506,0.0,9.694446914922299,4.39041504767482,0.0,0.0,15.929943897949348,61.199592531931046,24.10698873357014,26.892844115529595,28.13240404694684,21.837123627300855,0.0,10.216698334856808,0.0,25.807221274690605,54.24513477835814,45.428542264769845,22.99804733313562,24.264240419206526,4.39041504767482,22.99804733313562,15.929943897949348,65.05222423856013,12.965578028838586,0.0,34.32653490501483,0.0,0.0,69.26,6.674590972274908,9.184952231746642,18.263573527148328,22.330439246725888,50.39575775308356,18.236700524671527,26.352329219478285,0.0,38.27937636972938,18.947451815200196,34.90747164336074,15.184911759665615,2.9374104610065177,2.8839798509613592,1.8801019121570135,2.765430718051517,2.541129017297446,4.791675811096807,1.0,0.0,1.0,1.0,2.0,0.0,2.0,9.0,12.0,0.0,3.0,4.391500000000003
9.187086643357144,active,S2R selective,1,12.557484713012101,-0.5987865341471954,13.375,509.4160000000002,79.91873131538816,925.1124907242221,-2.32,15126264.507773615,19.527377465406477,19.030984770071733,11.49902366656781,0.0,5.907179729351506,0.0,9.694446914922299,4.39041504767482,0.0,0.0,15.929943897949348,67.26595960039265,24.10698873357014,19.78304657425206,23.39554109314679,21.837123627300855,0.0,10.216698334856808,0.0,25.807221274690605,47.13533723708061,51.494909333231455,17.248535499851716,19.527377465406477,4.39041504767482,17.248535499851716,15.929943897949348,57.94242669728259,12.965578028838586,0.0,34.32653490501483,0.0,0.0,60.03,6.674590972274908,9.184952231746642,12.514061693864424,17.857719730893475,54.86847726891598,11.126902983393991,32.418696287939895,0.0,38.27937636972938,14.210588861400147,29.394969036791252,14.981378748665072,2.9416508238183092,2.9939563086713337,1.715605966577582,2.8326043862805883,2.7541827447145537,3.315575773090279,1.0,0.0,1.0,1.0,2.0,0.0,2.0,8.0,11.0,0.0,3.0,4.382900000000004
7.496209316942819,active,S2R selective,1,12.942307172298847,-0.5412123790823467,12.871794871794872,536.6080000000002,19.141213568862778,1321.8674947592726,-4.17,729486384.7581038,19.527377465406477,24.72491276492019,11.49902366656781,0.0,5.907179729351506,0.0,9.694446914922299,9.072217982820003,5.261891554738487,5.098681808301038,5.213385095654868,67.26595960039265,19.634269217737724,44.157319356266974,23.39554109314679,5.907179729351506,5.261891554738487,25.2105681739579,0.0,38.95885964511609,40.5284552725677,64.47641287555757,23.31775681264399,19.527377465406477,4.39041504767482,17.248535499851716,0.0,66.32941457187077,26.117216399264077,11.33111286753076,45.583914391560285,0.0,0.0,114.53,6.674590972274908,14.446843786485127,24.622269591473994,23.551647725741937,50.39575775308356,21.875072987000788,32.549172791091365,0.0,38.73072068852821,14.210588861400147,30.559125188186783,15.347229998016836,20.009275546102906,3.6949500539114726,1.5325395845643963,4.291387166104328,2.888335163830848,3.296779436974958,1.0,0.0,1.0,1.0,2.0,1.0,3.0,11.0,13.0,0.0,4.0,3.283780000000002
7.985899678480379,active,S2R selective,1,12.467809259497363,-0.08009982565267548,13.466666666666667,412.5300000000002,16.508089852812486,881.7499170957815,-2.73,5744984.990538348,19.527377465406477,5.749511833283905,11.49902366656781,0.0,5.907179729351506,0.0,9.694446914922299,0.0,0.0,0.0,11.629818560158606,68.12332973162167,19.634269217737724,26.892844115529595,19.005126045471968,5.907179729351506,0.0,10.216698334856808,0.0,32.730958474381225,40.96366184157032,52.58564130909603,17.248535499851716,19.527377465406477,0.0,17.248535499851716,0.0,51.7707513017723,12.965578028838586,6.923737199690624,39.889986396711826,0.0,0.0,60.03,0.0,4.794537184071822,5.907179729351506,17.857719730893475,55.95920924478055,11.126902983393991,21.3293926238326,25.122838405075452,22.34943247178003,14.210588861400147,16.156667121235337,14.925800147210474,3.0141246049974475,4.275095894858331,2.109911052730144,2.988684243127855,5.596553636712773,4.933089253024955,1.0,0.0,1.0,1.0,2.0,0.0,2.0,6.0,9.0,0.0,3.0,3.589120000000003
9.585026652029182,active,S2R selective,1,12.787581084894187,-0.641369088002071,13.205882352941176,586.4419999999999,126.91270450998951,988.2637426501971,-2.27,37306073.81184181,24.264240419206526,13.281472936787825,22.99804733313562,0.0,5.907179729351506,0.0,9.694446914922299,4.39041504767482,0.0,0.0,0.0,83.79046315899912,23.204451488803123,26.892844115529595,28.13240404694684,28.49805035641956,0.0,10.216698334856808,0.0,25.807221274690605,54.24513477835814,44.52600502000283,22.99804733313562,24.264240419206526,4.39041504767482,22.99804733313562,22.590870627068057,65.05222423856013,12.965578028838586,3.5701822710653963,34.32653490501483,0.0,0.0,69.26,6.674590972274908,9.184952231746642,18.263573527148328,17.857719730893475,53.96594002414896,18.236700524671527,26.352329219478285,0.0,44.94030309884809,18.947451815200196,35.12009028943437,15.207618371235863,2.9549104610065178,2.930296947326533,1.9751378496570133,2.7867800564801826,2.591737053011732,4.813300186337099,1.0,0.0,1.0,1.0,2.0,0.0,2.0,9.0,12.0,0.0,3.0,4.233600000000004
9.585026652029182,active,S2R selective,1,12.787581084894187,-0.641369088002071,13.205882352941176,585.4449379999999,126.91270450990159,988.2637426501971,-2.27,37306073.81184181,24.264240419206526,13.281472936787825,22.99804733313562,0.0,5.907179729351506,0.0,9.694446914922299,4.39041504767482,0.0,0.0,0.0,83.79046315899912,23.204451488803123,26.892844115529595,28.13240404694684,28.49805035641956,0.0,10.216698334856808,0.0,25.807221274690605,54.24513477835814,44.52600502000283,22.99804733313562,24.264240419206526,4.39041504767482,22.99804733313562,22.590870627068057,65.05222423856013,12.965578028838586,3.5701822710653963,34.32653490501483,0.0,0.0,69.26,6.674590972274908,9.184952231746642,18.263573527148328,17.857719730893475,53.96594002414896,18.236700524671527,26.352329219478285,0.0,44.94030309884809,18.947451815200196,35.12009028943437,15.207618371235863,2.9549104610065178,2.930296947326533,1.9751378496570133,2.7867800564801826,2.591737053011732,4.813300186337099,1.0,0.0,1.0,1.0,2.0,0.0,2.0,9.0,12.0,0.0,3.0,4.233600000000004
8.97469413473523,active,S2R selective,1,12.574984713012102,-0.5889427841471955,13.375,556.416,126.91270449161381,925.1124907242221,-2.07,15126264.507773615,19.527377465406477,19.030984770071733,11.49902366656781,0.0,5.907179729351506,0.0,9.694446914922299,4.39041504767482,0.0,0.0,0.0,89.85683022746073,23.204451488803123,19.78304657425206,23.39554109314679,28.49805035641956,0.0,10.216698334856808,0.0,25.807221274690605,47.13533723708061,50.59237208846444,17.248535499851716,19.527377465406477,4.39041504767482,17.248535499851716,22.590870627068057,57.94242669728259,12.965578028838586,3.5701822710653963,34.32653490501483,0.0,0.0,60.03,6.674590972274908,9.184952231746642,12.514061693864424,17.857719730893475,53.96594002414896,11.126902983393991,26.352329219478285,6.06636706846161,44.94030309884809,14.210588861400147,29.58238768286488,15.00408536023532,2.959150823818309,3.0402734050365074,1.771266904077582,2.8539537247092537,2.8047907804288394,3.319700148330571,1.0,0.0,1.0,1.0,2.0,0.0,2.0,8.0,11.0,0.0,3.0,4.225000000000003
